timestamp,gas_ohms,temp_c,humidity_percent,pressure_hpa
2026-02-14 13:24:37,5684.00,23.68,67.11,1014.07
2026-02-14 13:24:38,5684.00,23.69,67.13,1014.08
2026-02-14 13:24:39,5684.00,23.68,67.11,1014.07
2026-02-14 13:24:40,5684.00,23.68,67.12,1014.06
2026-02-14 13:24:41,5684.00,23.69,67.12,1014.06
2026-02-14 13:24:42,5684.00,23.69,67.13,1014.06
2026-02-14 13:24:43,5684.00,23.69,67.13,1014.06
2026-02-14 13:24:44,5684.00,23.69,67.12,1014.07
2026-02-14 13:24:45,5684.00,23.69,67.13,1014.07
2026-02-14 13:24:46,5684.00,23.69,67.13,1014.07
2026-02-14 13:24:47,5684.00,23.69,67.13,1014.07
2026-02-14 13:24:48,5684.00,23.69,67.13,1014.07
2026-02-14 13:24:49,5684.00,23.69,67.14,1014.07
2026-02-14 13:24:50,5684.00,23.69,67.13,1014.08
2026-02-14 13:24:51,5684.00,23.69,67.15,1014.07
2026-02-14 13:24:52,5684.00,23.69,67.14,1014.07
2026-02-14 13:24:53,5684.00,23.70,67.14,1014.07
2026-02-14 13:24:54,5684.00,23.70,67.16,1014.08
2026-02-14 13:24:55,5684.00,23.70,67.13,1014.09
2026-02-14 13:24:56,5684.00,23.70,67.14,1014.08
2026-02-14 13:24:57,5684.00,23.70,67.14,1014.08
2026-02-14 13:24:58,5684.00,23.70,67.14,1014.08
2026-02-14 13:24:59,5684.00,23.70,67.13,1014.08
2026-02-14 13:25:00,5684.00,23.70,67.16,1014.08
2026-02-14 13:25:01,5684.00,23.70,67.14,1014.08
2026-02-14 13:25:02,5684.00,23.70,67.15,1014.08
2026-02-14 13:25:03,5684.00,23.70,67.15,1014.07
2026-02-14 13:25:04,5684.00,23.70,67.16,1014.07
2026-02-14 13:25:05,5684.00,23.70,67.16,1014.07
2026-02-14 13:25:06,5684.00,23.70,67.16,1014.05
2026-02-14 13:25:07,5684.00,23.70,67.15,1014.06
2026-02-14 13:25:08,5684.00,23.70,67.16,1014.06
2026-02-14 13:25:09,5684.00,23.71,67.16,1014.06
2026-02-14 13:25:10,5684.00,23.71,67.16,1014.06
2026-02-14 13:25:11,5684.00,23.71,67.16,1014.06
2026-02-14 13:25:12,5684.00,23.71,67.16,1014.07
2026-02-14 13:25:13,5684.00,23.71,67.16,1014.06
2026-02-14 13:25:14,5684.00,23.71,67.17,1014.05
2026-02-14 13:25:15,5684.00,23.71,67.15,1014.05
2026-02-14 13:25:16,5684.00,23.71,67.16,1014.05
2026-02-14 13:25:17,5684.00,23.71,67.17,1014.06
2026-02-14 13:25:18,5684.00,23.71,67.16,1014.06
2026-02-14 13:25:19,5684.00,23.71,67.17,1014.05
2026-02-14 13:25:20,5684.00,23.71,67.16,1014.05
2026-02-14 13:25:21,5684.00,23.71,67.16,1014.06
2026-02-14 13:25:22,5684.00,23.71,67.16,1014.07
2026-02-14 13:25:23,5684.00,23.71,67.18,1014.08
2026-02-14 13:25:24,5684.00,23.71,67.16,1014.08
2026-02-14 13:25:25,5684.00,23.71,67.17,1014.10
2026-02-14 13:25:26,5684.00,23.71,67.17,1014.12
2026-02-14 13:25:27,5684.00,23.71,67.16,1014.12
2026-02-14 13:25:28,5684.00,23.71,67.16,1014.13
2026-02-14 13:25:29,5684.00,23.71,67.16,1014.13
2026-02-14 13:25:30,5684.00,23.71,67.17,1014.14
2026-02-14 13:25:31,5684.00,23.71,67.18,1014.14
2026-02-14 13:25:32,5684.00,23.71,67.18,1014.13
2026-02-14 13:25:33,5684.00,23.71,67.18,1014.15
2026-02-14 13:25:34,5684.00,23.71,67.18,1014.14
2026-02-14 13:25:36,5684.00,23.72,67.17,1014.13
2026-02-14 13:25:37,5684.00,23.72,67.18,1014.12
2026-02-14 13:25:38,5684.00,23.72,67.16,1014.13
2026-02-14 13:25:39,5684.00,23.72,67.18,1014.14
2026-02-14 13:25:40,5684.00,23.72,67.18,1014.15
2026-02-14 13:25:41,5684.00,23.72,67.17,1014.16
2026-02-14 13:25:42,5684.00,23.72,67.18,1014.15
2026-02-14 13:25:43,5684.00,23.72,67.17,1014.14
2026-02-14 13:25:44,5684.00,23.72,67.19,1014.14
2026-02-14 13:25:45,5684.00,23.72,67.16,1014.14
2026-02-14 13:25:46,5684.00,23.72,67.17,1014.14
2026-02-14 13:25:47,5684.00,23.72,67.18,1014.14
2026-02-14 13:25:48,5684.00,23.72,67.19,1014.14
2026-02-14 13:25:49,5684.00,23.72,67.19,1014.13
2026-02-14 13:25:50,5684.00,23.72,67.19,1014.12
2026-02-14 13:25:51,5684.00,23.72,67.18,1014.09
2026-02-14 13:25:52,5684.00,23.72,67.18,1014.10
2026-02-14 13:25:53,5684.00,23.72,67.18,1014.12
2026-02-14 13:25:54,5684.00,23.72,67.21,1014.14
2026-02-14 13:25:55,5684.00,23.72,67.19,1014.14
2026-02-14 13:25:56,5684.00,23.73,67.20,1014.13
2026-02-14 13:25:57,5684.00,23.73,67.20,1014.13
2026-02-14 13:25:58,5684.00,23.73,67.19,1014.11
2026-02-14 13:25:59,5684.00,23.73,67.19,1014.09
2026-02-14 13:26:00,5684.00,23.73,67.20,1014.07
2026-02-14 13:26:01,5684.00,23.72,67.19,1014.08
2026-02-14 13:26:02,5684.00,23.72,67.19,1014.11
2026-02-14 13:26:03,5684.00,23.73,67.20,1014.10
2026-02-14 13:26:04,5684.00,23.72,67.22,1014.09
2026-02-14 13:26:05,5684.00,23.72,67.21,1014.11
2026-02-14 13:26:06,5684.00,23.73,67.22,1014.12
2026-02-14 13:26:07,5684.00,23.73,67.21,1014.12
2026-02-14 13:26:08,5684.00,23.73,67.23,1014.12
2026-02-14 13:26:09,5684.00,23.73,67.23,1014.10
2026-02-14 13:26:10,5684.00,23.73,67.22,1014.08
2026-02-14 13:26:11,5684.00,23.73,67.23,1014.06
2026-02-14 13:26:12,5684.00,23.73,67.23,1014.05
2026-02-14 13:26:13,5684.00,23.73,67.23,1014.02
2026-02-14 13:26:14,5684.00,23.73,67.23,1013.99
2026-02-14 13:26:15,5684.00,23.74,67.22,1013.98
2026-02-14 13:26:16,5684.00,23.74,67.25,1013.98
2026-02-14 13:26:17,5684.00,23.74,67.23,1013.99
2026-02-14 13:26:18,5684.00,23.74,67.23,1013.99
2026-02-14 13:26:19,5684.00,23.74,67.23,1014.00
2026-02-14 13:26:20,5684.00,23.74,67.24,1014.00
2026-02-14 13:26:21,5684.00,23.74,67.23,1013.99
2026-02-14 13:26:22,5684.00,23.73,67.23,1013.98
2026-02-14 13:26:23,5684.00,23.73,67.23,1013.99
2026-02-14 13:26:24,5684.00,23.74,67.24,1013.99
2026-02-14 13:26:25,5684.00,23.74,67.25,1014.00
2026-02-14 13:26:26,5684.00,23.74,67.24,1014.01
2026-02-14 13:26:27,5684.00,23.74,67.24,1014.01
2026-02-14 13:26:28,5684.00,23.74,67.25,1014.01
2026-02-14 13:26:29,5684.00,23.74,67.24,1014.03
2026-02-14 13:26:30,5684.00,23.74,67.26,1014.04
2026-02-14 13:26:31,5684.00,23.74,67.24,1014.07
2026-02-14 13:26:32,5684.00,23.74,67.26,1014.09
2026-02-14 13:26:33,5684.00,23.74,67.26,1014.08
2026-02-14 13:26:34,5684.00,23.74,67.25,1014.06
2026-02-14 13:26:35,5684.00,23.74,67.26,1014.04
2026-02-14 13:26:36,5684.00,23.74,67.26,1014.02
2026-02-14 13:26:37,5684.00,23.74,67.26,1014.02
2026-02-14 13:26:38,5684.00,23.74,67.26,1014.02
2026-02-14 13:26:39,5684.00,23.74,67.26,1014.03
2026-02-14 13:26:40,5684.00,23.75,67.26,1014.03
2026-02-14 13:26:41,5684.00,23.75,67.26,1014.05
2026-02-14 13:26:42,5684.00,23.75,67.27,1014.06
2026-02-14 13:26:43,5684.00,23.75,67.26,1014.06
2026-02-14 13:26:44,5684.00,23.75,67.27,1014.08
2026-02-14 13:26:45,5684.00,23.75,67.28,1014.08
2026-02-14 13:26:46,5684.00,23.75,67.26,1014.08
2026-02-14 13:26:47,5684.00,23.75,67.27,1014.07
2026-02-14 13:26:48,5684.00,23.75,67.28,1014.05
2026-02-14 13:26:49,5684.00,23.75,67.28,1014.02
2026-02-14 13:26:50,5684.00,23.75,67.27,1014.01
2026-02-14 13:26:51,5684.00,23.75,67.28,1014.03
2026-02-14 13:26:52,5684.00,23.75,67.28,1014.04
2026-02-14 13:26:53,5684.00,23.75,67.29,1014.04
2026-02-14 13:26:54,5684.00,23.75,67.30,1014.01
2026-02-14 13:26:55,5684.00,23.75,67.28,1014.00
2026-02-14 13:26:56,5684.00,23.75,67.28,1013.98
2026-02-14 13:26:57,5684.00,23.75,67.28,1013.97
2026-02-14 13:26:58,5684.00,23.75,67.28,1013.99
2026-02-14 13:26:59,5684.00,23.76,67.28,1014.00
2026-02-14 13:27:00,5684.00,23.76,67.28,1013.99
2026-02-14 13:27:01,5684.00,23.75,67.30,1014.00
2026-02-14 13:27:02,5684.00,23.76,67.29,1014.01
2026-02-14 13:27:03,5684.00,23.76,67.30,1014.01
2026-02-14 13:27:04,5684.00,23.76,67.29,1014.01
2026-02-14 13:27:05,5684.00,23.76,67.31,1014.00
2026-02-14 13:27:06,5684.00,23.76,67.31,1014.00
2026-02-14 13:27:07,5684.00,23.76,67.30,1014.00
2026-02-14 13:27:08,5684.00,23.76,67.29,1013.99
2026-02-14 13:27:09,5684.00,23.76,67.31,1013.99
2026-02-14 13:27:10,5684.00,23.76,67.31,1013.99
2026-02-14 13:27:11,5684.00,23.76,67.29,1014.01
2026-02-14 13:27:13,5684.00,23.76,67.32,1014.01
2026-02-14 13:27:14,5684.00,23.76,67.31,1013.99
2026-02-14 13:27:15,5684.00,23.76,67.33,1014.00
2026-02-14 13:27:16,5684.00,23.76,67.31,1014.03
2026-02-14 13:27:17,5684.00,23.76,67.30,1014.05
2026-02-14 13:27:18,5684.00,23.76,67.31,1014.04
2026-02-14 13:27:19,5684.00,23.76,67.31,1014.04
2026-02-14 13:27:20,5684.00,23.77,67.31,1014.00
2026-02-14 13:27:21,5684.00,23.77,67.32,1013.98
2026-02-14 13:27:22,5684.00,23.77,67.33,1013.96
2026-02-14 13:27:23,5684.00,23.77,67.33,1013.97
2026-02-14 13:27:24,5684.00,23.77,67.33,1013.96
2026-02-14 13:27:25,5684.00,23.77,67.35,1013.96
2026-02-14 13:27:26,5684.00,23.77,67.35,1013.96
2026-02-14 13:27:27,5684.00,23.77,67.36,1013.96
2026-02-14 13:27:28,5684.00,23.78,67.36,1013.96
2026-02-14 13:27:29,5684.00,23.78,67.39,1013.95
2026-02-14 13:27:30,5684.00,23.78,67.39,1013.96
2026-02-14 13:27:31,5684.00,23.78,67.40,1013.96
2026-02-14 13:27:32,5684.00,23.78,67.41,1013.97
2026-02-14 13:27:33,5684.00,23.78,67.43,1013.96
2026-02-14 13:27:34,5684.00,23.78,67.43,1013.96
2026-02-14 13:27:35,5684.00,23.78,67.43,1013.97
2026-02-14 13:27:36,5684.00,23.78,67.45,1013.97
2026-02-14 13:27:37,5684.00,23.79,67.44,1013.97
2026-02-14 13:27:38,5684.00,23.79,67.44,1013.97
2026-02-14 13:27:39,5684.00,23.79,67.46,1013.97
2026-02-14 13:27:40,5684.00,23.79,67.47,1013.96
2026-02-14 13:27:41,5684.00,23.79,67.45,1013.96
2026-02-14 13:27:42,5684.00,23.79,67.46,1013.97
2026-02-14 13:27:43,5684.00,23.79,67.46,1013.99
2026-02-14 13:27:44,5684.00,23.79,67.48,1013.98
2026-02-14 13:27:45,5684.00,23.80,67.47,1013.98
2026-02-14 13:27:46,5684.00,23.80,67.47,1013.98
2026-02-14 13:27:47,5684.00,23.80,67.48,1013.96
2026-02-14 13:27:48,5684.00,23.80,67.47,1013.96
2026-02-14 13:27:49,5684.00,23.80,67.47,1013.96
2026-02-14 13:27:50,5684.00,23.80,67.47,1013.95
2026-02-14 13:27:51,5684.00,23.80,67.47,1013.94
2026-02-14 13:27:52,5684.00,23.80,67.48,1013.94
2026-02-14 13:27:53,5684.00,23.80,67.48,1013.97
2026-02-14 13:27:54,5684.00,23.80,67.46,1013.96
2026-02-14 13:27:55,5684.00,23.81,67.45,1013.95
2026-02-14 13:27:56,5684.00,23.80,67.45,1013.94
2026-02-14 13:27:57,5684.00,23.80,67.47,1013.94
2026-02-14 13:27:58,5684.00,23.80,67.47,1013.94
2026-02-14 13:27:59,5684.00,23.81,67.45,1013.94
2026-02-14 13:28:00,5684.00,23.81,67.45,1013.95
2026-02-14 13:28:01,5684.00,23.81,67.45,1013.93
2026-02-14 13:28:02,5684.00,23.81,67.44,1013.92
2026-02-14 13:28:03,5684.00,23.81,67.45,1013.91
2026-02-14 13:28:04,5684.00,23.81,67.43,1013.91
2026-02-14 13:28:05,5684.00,23.81,67.43,1013.91
2026-02-14 13:28:06,5684.00,23.81,67.44,1013.92
2026-02-14 13:28:07,5684.00,23.81,67.43,1013.92
2026-02-14 13:28:08,5684.00,23.81,67.43,1013.92
2026-02-14 13:28:09,5684.00,23.81,67.43,1013.92
2026-02-14 13:28:10,5684.00,23.81,67.43,1013.93
2026-02-14 13:28:11,5684.00,23.81,67.43,1013.94
2026-02-14 13:28:12,5684.00,23.81,67.43,1013.93
2026-02-14 13:28:13,5684.00,23.81,67.42,1013.93
2026-02-14 13:28:14,5684.00,23.81,67.41,1013.93
2026-02-14 13:28:15,5684.00,23.82,67.42,1013.92
2026-02-14 13:28:16,5684.00,23.82,67.42,1013.92
2026-02-14 13:28:17,5684.00,23.82,67.42,1013.92
2026-02-14 13:28:18,5684.00,23.82,67.40,1013.92
2026-02-14 13:28:19,5684.00,23.82,67.40,1013.92
2026-02-14 13:28:20,5684.00,23.82,67.40,1013.92
2026-02-14 13:28:21,5684.00,23.82,67.39,1013.91
2026-02-14 13:28:22,5684.00,23.82,67.40,1013.90
2026-02-14 13:28:23,5684.00,23.82,67.40,1013.91
2026-02-14 13:28:24,5684.00,23.82,67.39,1013.91
2026-02-14 13:28:25,5684.00,23.82,67.39,1013.92
2026-02-14 13:28:26,5684.00,23.82,67.39,1013.92
2026-02-14 13:28:27,5684.00,23.82,67.37,1013.92
2026-02-14 13:28:28,5684.00,23.82,67.38,1013.92
2026-02-14 13:28:29,5684.00,23.82,67.38,1013.92
2026-02-14 13:28:30,5684.00,23.82,67.40,1013.92
2026-02-14 13:28:31,5684.00,23.82,67.39,1013.93
2026-02-14 13:28:32,5684.00,23.82,67.37,1013.93
2026-02-14 13:28:33,5684.00,23.82,67.38,1013.93
2026-02-14 13:28:34,5684.00,23.82,67.38,1013.93
2026-02-14 13:28:35,5684.00,23.82,67.39,1013.93
2026-02-14 13:28:36,5684.00,23.82,67.39,1013.93
2026-02-14 13:28:37,5684.00,23.82,67.37,1013.92
2026-02-14 13:28:38,5684.00,23.82,67.38,1013.92
2026-02-14 13:28:39,5684.00,23.82,67.39,1013.92
2026-02-14 13:28:40,5684.00,23.82,67.38,1013.91
2026-02-14 13:28:41,5684.00,23.82,67.38,1013.90
2026-02-14 13:28:42,5684.00,23.82,67.38,1013.90
2026-02-14 13:28:43,5684.00,23.82,67.36,1013.92
2026-02-14 13:28:44,5684.00,23.83,67.38,1013.91
2026-02-14 13:28:45,5684.00,23.83,67.38,1013.91
2026-02-14 13:28:46,5684.00,23.83,67.37,1013.90
2026-02-14 13:28:47,5684.00,23.83,67.38,1013.90
2026-02-14 13:28:48,5684.00,23.83,67.38,1013.91
2026-02-14 13:28:50,5684.00,23.83,67.37,1013.91
2026-02-14 13:28:51,5684.00,23.83,67.36,1013.91
2026-02-14 13:28:52,5684.00,23.83,67.37,1013.90
2026-02-14 13:28:53,5684.00,23.82,67.37,1013.90
2026-02-14 13:28:54,5684.00,23.82,67.37,1013.91
2026-02-14 13:28:55,5684.00,23.83,67.39,1013.91
2026-02-14 13:28:56,5684.00,23.82,67.38,1013.91
2026-02-14 13:28:57,5684.00,23.82,67.38,1013.91
2026-02-14 13:28:58,5684.00,23.83,67.37,1013.90
2026-02-14 13:28:59,5684.00,23.83,67.36,1013.90
2026-02-14 13:29:00,5684.00,23.83,67.37,1013.90
2026-02-14 13:29:01,5684.00,23.83,67.36,1013.90
2026-02-14 13:29:02,5684.00,23.83,67.37,1013.91
2026-02-14 13:29:03,5684.00,23.83,67.37,1013.92
2026-02-14 13:29:04,5684.00,23.83,67.38,1013.90
2026-02-14 13:29:05,5684.00,23.83,67.38,1013.90
2026-02-14 13:29:06,5684.00,23.83,67.36,1013.89
2026-02-14 13:29:07,5684.00,23.83,67.38,1013.88
2026-02-14 13:29:08,5684.00,23.83,67.37,1013.88
2026-02-14 13:29:09,5684.00,23.83,67.37,1013.88
2026-02-14 13:29:10,5684.00,23.83,67.36,1013.88
2026-02-14 13:29:11,5684.00,23.83,67.37,1013.87
2026-02-14 13:29:12,5684.00,23.83,67.38,1013.87
2026-02-14 13:29:13,5684.00,23.83,67.38,1013.87
2026-02-14 13:29:14,5684.00,23.83,67.37,1013.88
2026-02-14 13:29:15,5684.00,23.83,67.37,1013.88
2026-02-14 13:29:16,5684.00,23.83,67.37,1013.88
2026-02-14 13:29:17,5684.00,23.83,67.38,1013.87
2026-02-14 13:29:18,5684.00,23.83,67.37,1013.88
2026-02-14 13:29:19,5684.00,23.83,67.37,1013.88
2026-02-14 13:29:20,5684.00,23.83,67.37,1013.89
2026-02-14 13:29:21,5684.00,23.83,67.38,1013.91
2026-02-14 13:29:22,5684.00,23.83,67.37,1013.91
2026-02-14 13:29:23,5684.00,23.83,67.36,1013.90
2026-02-14 13:29:24,5684.00,23.83,67.38,1013.90
2026-02-14 13:29:25,5684.00,23.83,67.38,1013.90
2026-02-14 13:29:26,5684.00,23.83,67.38,1013.90
2026-02-14 13:29:27,5684.00,23.83,67.38,1013.88
2026-02-14 13:29:28,5684.00,23.83,67.38,1013.87
2026-02-14 13:29:29,5684.00,23.84,67.40,1013.87
2026-02-14 13:29:30,5684.00,23.84,67.38,1013.87
2026-02-14 13:29:31,5684.00,23.84,67.38,1013.88
2026-02-14 13:29:32,5684.00,23.84,67.38,1013.88
2026-02-14 13:29:33,5684.00,23.84,67.38,1013.87
2026-02-14 13:29:34,5684.00,23.84,67.38,1013.87
2026-02-14 13:29:35,5684.00,23.84,67.37,1013.86
2026-02-14 13:29:36,5684.00,23.84,67.38,1013.87
2026-02-14 13:29:37,5684.00,23.84,67.38,1013.88
2026-02-14 13:29:38,5684.00,23.84,67.39,1013.88
2026-02-14 13:29:39,5684.00,23.84,67.38,1013.88
2026-02-14 13:29:40,5684.00,23.84,67.38,1013.88
2026-02-14 13:29:41,5684.00,23.84,67.38,1013.89
2026-02-14 13:29:42,5684.00,23.84,67.39,1013.87
2026-02-14 13:29:43,5684.00,23.83,67.38,1013.83
2026-02-14 13:29:44,5684.00,23.84,67.38,1013.82
2026-02-14 13:29:45,5684.00,23.84,67.38,1013.83
2026-02-14 13:29:46,5684.00,23.83,67.38,1013.87
2026-02-14 13:29:47,5684.00,23.83,67.38,1013.88
2026-02-14 13:29:48,5684.00,23.83,67.38,1013.87
2026-02-14 13:29:49,5684.00,23.83,67.38,1013.86
2026-02-14 13:29:50,5684.00,23.83,67.39,1013.86
2026-02-14 13:29:51,5684.00,23.83,67.38,1013.86
2026-02-14 13:29:52,5684.00,23.83,67.38,1013.87
2026-02-14 13:29:53,5684.00,23.83,67.38,1013.86
2026-02-14 13:29:54,5684.00,23.83,67.38,1013.86
2026-02-14 13:29:55,5684.00,23.83,67.38,1013.87
2026-02-14 13:29:56,5684.00,23.84,67.37,1013.87
2026-02-14 13:29:57,5684.00,23.83,67.38,1013.88
2026-02-14 13:29:58,5684.00,23.83,67.38,1013.88
2026-02-14 13:29:59,5684.00,23.83,67.39,1013.88
2026-02-14 13:30:00,5684.00,23.83,67.38,1013.88
2026-02-14 13:30:01,5684.00,23.83,67.38,1013.88
2026-02-14 13:30:02,5684.00,23.83,67.38,1013.88
2026-02-14 13:30:03,5684.00,23.83,67.38,1013.89
2026-02-14 13:30:04,5684.00,23.83,67.39,1013.89
2026-02-14 13:30:05,5684.00,23.83,67.39,1013.88
2026-02-14 13:30:06,5684.00,23.83,67.39,1013.87
2026-02-14 13:30:07,5684.00,23.83,67.42,1013.88
2026-02-14 13:30:08,5684.00,23.83,67.41,1013.87
2026-02-14 13:30:09,5684.00,23.83,67.44,1013.87
2026-02-14 13:30:10,5684.00,23.83,67.44,1013.86
2026-02-14 13:30:11,5684.00,23.83,67.46,1013.86
2026-02-14 13:30:12,5684.00,23.83,67.46,1013.85
2026-02-14 13:30:13,5684.00,23.83,67.49,1013.84
2026-02-14 13:30:14,5684.00,23.84,67.49,1013.84
2026-02-14 13:30:15,5684.00,23.84,67.49,1013.84
2026-02-14 13:30:16,5684.00,23.84,67.49,1013.82
2026-02-14 13:30:17,5684.00,23.84,67.50,1013.83
2026-02-14 13:30:18,5684.00,23.84,67.50,1013.82
2026-02-14 13:30:19,5684.00,23.84,67.49,1013.83
2026-02-14 13:30:20,5684.00,23.84,67.48,1013.83
2026-02-14 13:30:21,5684.00,23.84,67.49,1013.84
2026-02-14 13:30:22,5684.00,23.84,67.50,1013.84
2026-02-14 13:30:23,5684.00,23.84,67.51,1013.84
2026-02-14 13:30:24,5684.00,23.84,67.48,1013.84
2026-02-14 13:30:26,5684.00,23.84,67.49,1013.82
2026-02-14 13:30:27,5684.00,23.84,67.50,1013.82
2026-02-14 13:30:28,5684.00,23.84,67.49,1013.81
2026-02-14 13:30:29,5684.00,23.84,67.47,1013.81
2026-02-14 13:30:30,5684.00,23.84,67.49,1013.80
2026-02-14 13:30:31,5684.00,23.84,67.48,1013.80
2026-02-14 13:30:32,5684.00,23.83,67.48,1013.82
2026-02-14 13:30:33,5684.00,23.83,67.50,1013.81
2026-02-14 13:30:34,5684.00,23.83,67.49,1013.81
2026-02-14 13:30:35,5684.00,23.84,67.49,1013.79
2026-02-14 13:30:36,5684.00,23.84,67.50,1013.79
2026-02-14 13:30:37,5684.00,23.84,67.49,1013.78
2026-02-14 13:30:38,5684.00,23.84,67.48,1013.77
2026-02-14 13:30:39,5684.00,23.84,67.50,1013.77
2026-02-14 13:30:40,5684.00,23.84,67.47,1013.77
2026-02-14 13:30:41,5684.00,23.84,67.49,1013.78
2026-02-14 13:30:42,5684.00,23.84,67.47,1013.79
2026-02-14 13:30:43,5684.00,23.84,67.48,1013.79
2026-02-14 13:30:44,5684.00,23.84,67.48,1013.79
2026-02-14 13:30:45,5684.00,23.84,67.49,1013.78
2026-02-14 13:30:46,5684.00,23.84,67.49,1013.78
2026-02-14 13:30:47,5684.00,23.84,67.49,1013.78
2026-02-14 13:30:48,5684.00,23.84,67.47,1013.79
2026-02-14 13:30:49,5684.00,23.84,67.48,1013.78
2026-02-14 13:30:50,5684.00,23.84,67.48,1013.79
2026-02-14 13:30:51,5684.00,23.84,67.49,1013.79
2026-02-14 13:30:52,5684.00,23.84,67.47,1013.79
2026-02-14 13:30:53,5684.00,23.84,67.47,1013.77
2026-02-14 13:30:54,5684.00,23.84,67.49,1013.77
2026-02-14 13:30:55,5684.00,23.84,67.47,1013.77
2026-02-14 13:30:56,5684.00,23.84,67.47,1013.77
2026-02-14 13:30:57,5684.00,23.84,67.47,1013.77
2026-02-14 13:30:58,5684.00,23.84,67.48,1013.77
2026-02-14 13:30:59,5684.00,23.84,67.49,1013.77
2026-02-14 13:31:00,5684.00,23.84,67.47,1013.79
2026-02-14 13:31:01,5684.00,23.84,67.48,1013.79
2026-02-14 13:31:02,5684.00,23.84,67.49,1013.80
2026-02-14 13:31:03,5684.00,23.84,67.48,1013.79
2026-02-14 13:31:04,5684.00,23.84,67.51,1013.79
2026-02-14 13:31:05,5684.00,23.84,67.49,1013.79
2026-02-14 13:31:06,5684.00,23.84,67.49,1013.79
2026-02-14 13:31:07,5684.00,23.84,67.51,1013.80
2026-02-14 13:31:08,5684.00,23.84,67.51,1013.80
2026-02-14 13:31:09,5684.00,23.84,67.49,1013.80
2026-02-14 13:31:10,5684.00,23.84,67.50,1013.79
2026-02-14 13:31:11,5684.00,23.84,67.51,1013.79
2026-02-14 13:31:12,5684.00,23.84,67.51,1013.79
2026-02-14 13:31:13,5684.00,23.84,67.51,1013.79
2026-02-14 13:31:14,5684.00,23.84,67.51,1013.79
2026-02-14 13:31:15,5684.00,23.84,67.52,1013.78
2026-02-14 13:31:16,5684.00,23.84,67.51,1013.78
2026-02-14 13:31:17,5684.00,23.84,67.52,1013.77
2026-02-14 13:31:18,5684.00,23.84,67.53,1013.77
2026-02-14 13:31:19,5684.00,23.84,67.53,1013.78
2026-02-14 13:31:20,5684.00,23.84,67.53,1013.78
2026-02-14 13:31:21,5684.00,23.84,67.51,1013.77
2026-02-14 13:31:22,5684.00,23.84,67.52,1013.77
2026-02-14 13:31:23,5684.00,23.84,67.52,1013.78
2026-02-14 13:31:24,5684.00,23.84,67.53,1013.79
2026-02-14 13:31:25,5684.00,23.84,67.52,1013.78
2026-02-14 13:31:26,5684.00,23.84,67.52,1013.77
2026-02-14 13:31:27,5684.00,23.84,67.53,1013.77
2026-02-14 13:31:28,5684.00,23.84,67.53,1013.76
2026-02-14 13:31:29,5684.00,23.84,67.51,1013.77
2026-02-14 13:31:30,5684.00,23.84,67.53,1013.77
2026-02-14 13:31:31,5684.00,23.84,67.53,1013.75
2026-02-14 13:31:33,5684.00,23.69,67.46,1013.76
2026-02-14 13:31:34,5684.00,23.70,67.55,1013.78
2026-02-14 13:31:35,5684.00,23.74,67.56,1013.79
2026-02-14 13:31:36,5684.00,23.76,67.56,1013.80
2026-02-14 13:31:37,5684.00,23.78,67.56,1013.81
2026-02-14 13:31:38,5684.00,23.79,67.56,1013.82
2026-02-14 13:31:39,5684.00,23.80,67.55,1013.82
2026-02-14 13:31:40,5684.00,23.81,67.55,1013.81
2026-02-14 13:31:41,5684.00,23.81,67.54,1013.81
2026-02-14 13:31:42,5684.00,23.81,67.54,1013.81
2026-02-14 13:31:43,5684.00,23.81,67.53,1013.81
2026-02-14 13:31:44,5684.00,23.81,67.52,1013.82
2026-02-14 13:31:45,5684.00,23.81,67.52,1013.82
2026-02-14 13:31:46,5684.00,23.81,67.52,1013.81
2026-02-14 13:31:47,5684.00,23.81,67.51,1013.81
2026-02-14 13:31:48,5684.00,23.81,67.51,1013.80
2026-02-14 13:31:49,5684.00,23.81,67.51,1013.81
2026-02-14 13:31:50,5684.00,23.81,67.51,1013.81
2026-02-14 13:31:51,5684.00,23.80,67.51,1013.80
2026-02-14 13:31:52,5684.00,23.79,67.53,1013.80
2026-02-14 13:31:53,5684.00,23.79,67.52,1013.81
2026-02-14 13:31:54,5684.00,23.79,67.52,1013.81
2026-02-14 13:31:55,5684.00,23.79,67.51,1013.80
2026-02-14 13:31:56,5684.00,23.79,67.51,1013.80
2026-02-14 13:31:57,5684.00,23.78,67.51,1013.79
2026-02-14 13:31:58,5684.00,23.78,67.51,1013.80
2026-02-14 13:31:59,5684.00,23.78,67.52,1013.79
2026-02-14 13:32:00,5684.00,23.78,67.51,1013.79
2026-02-14 13:32:01,5684.00,23.78,67.52,1013.79
2026-02-14 13:32:02,5684.00,23.78,67.52,1013.79
2026-02-14 13:32:03,5684.00,23.78,67.52,1013.78
2026-02-14 13:32:04,5684.00,23.78,67.52,1013.79
2026-02-14 13:32:05,5684.00,23.78,67.52,1013.79
2026-02-14 13:32:06,5684.00,23.78,67.52,1013.79
2026-02-14 13:32:07,5684.00,23.78,67.52,1013.79
2026-02-14 13:32:08,5684.00,23.78,67.51,1013.79
2026-02-14 13:32:09,5684.00,23.78,67.52,1013.79
2026-02-14 13:32:10,5684.00,23.78,67.54,1013.78
2026-02-14 13:32:11,5684.00,23.78,67.53,1013.78
